Unnamed: 0,name,process,Al,Cu,Mn,N,Ni,Ti,S,Fe,Zr,P,Si,V,Mo,Co,C,Nb,B,Cr,ultimate_tensile,yield,ductility
2043,AISI 12L15 Steel," hot rolled, 19-38 mm round",0.0,0.0,0.9,0.0,0.0,0.0,0.305,98.64,0.0,0.065,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,395,235,22
2044,JIS S45C Steel, Normalized,0.0,0.3,0.75,0.0,0.2,0.0,0.035,97.785,0.0,0.03,0.25,0.0,0.0,0.0,0.44999999999999996,0.0,0.0,0.2,569,343,20
2045,AISI 1060 Steel," oil quenched 845°C (1550°F), 480°C (900°F) temper, 50 mm (2 in.) round",0.0,0.0,0.75,0.0,0.0,0.0,0.05,98.555,0.0,0.04,0.0,0.0,0.0,0.0,0.605,0.0,0.0,0.0,986,617,16
2046,AISI 1040 Steel," water quenched from 845°C (1550°F), 595°C (1100°F) temper, 25 mm (1 in.) round",0.0,0.0,0.75,0.0,0.0,0.0,0.05,98.755,0.0,0.04,0.0,0.0,0.0,0.0,0.405,0.0,0.0,0.0,689,479,26
2047,AISI 1340H Steel," oil quenched from 830°C (1525°F), 540°C (1000°F) temper, 50 mm (2 in.) round",0.0,0.0,1.75,0.0,0.0,0.0,0.04,97.52,0.0,0.035,0.25,0.0,0.0,0.0,0.405,0.0,0.0,0.0,827,579,21
2048,AISI 1118 Steel," annealed at 790°C (1450°F), furnace cooled 17°C (31°F) per hour to 605°C, air cooled, 25 mm (1 in.) round",0.0,0.0,1.4500000000000002,0.0,0.0,0.0,0.10500000000000001,98.235,0.0,0.04,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,450,285,34
2049,AISI 1141 Steel," as cold drawn, 22-32 mm (0.875-1.25 in) round",0.0,0.0,1.5,0.0,0.0,0.0,0.10500000000000001,97.945,0.0,0.04,0.0,0.0,0.0,0.0,0.41000000000000003,0.0,0.0,0.0,690,620,10
2050,AISI 1141 Steel," oil quenched from 815°C, 540°C (1000°F) temper, 50 mm (2 in.) round",0.0,0.0,1.5,0.0,0.0,0.0,0.10500000000000001,97.945,0.0,0.04,0.0,0.0,0.0,0.0,0.41000000000000003,0.0,0.0,0.0,745,515,21
2051,AISI 1144 Steel," oil quenched 845°C (1550°F), 540°C (1000°F) temper, 50 mm (2 in.) round",0.0,0.0,1.5,0.0,0.0,0.0,0.28500000000000003,97.735,0.0,0.04,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,724,470,20
2052,AISI 1340H Steel," oil quenched from 830°C (1525°F), 650°C (1200°F) temper, 25 mm (1 in.) round",0.0,0.0,1.75,0.0,0.0,0.0,0.04,97.52,0.0,0.035,0.25,0.0,0.0,0.0,0.405,0.0,0.0,0.0,772,662,23
2053,AISI 1144 Steel," oil quenched 845°C (1550°F), 540°C (1000°F) temper, 100 mm (4 in.) round",0.0,0.0,1.5,0.0,0.0,0.0,0.28500000000000003,97.735,0.0,0.04,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,703,435,21
2054,AISI 1552 Steel, Hot Rolled Bar (UNS G15520),0.0,0.0,1.35,0.0,0.0,0.0,0.05,98.05,0.0,0.04,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,745,410,12
2055,AISI 1144 Steel," oil quenched 845°C (1550°F), 650°C (1200°F) temper, 50 mm (2 in.) round",0.0,0.0,1.5,0.0,0.0,0.0,0.28500000000000003,97.735,0.0,0.04,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,650,425,24
2056,BS 970/1(83) 070M55 Nonresulfurized Carbon Steel, 6-63 mm (0.25-2.5 in),0.0,0.0,0.7,0.0,0.0,0.0,0.05,98.65,0.0,0.05,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,700,355,12
2057,AISI 1340 Steel," oil quenched from 830°C (1525°F), 650°C (1200°F) temper, 25 mm (1 in.) round",0.0,0.0,1.75,0.0,0.0,0.0,0.04,97.52,0.0,0.035,0.25,0.0,0.0,0.0,0.405,0.0,0.0,0.0,772,662,23
2058,AISI 5160 Steel," normalized, 100 mm (4 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.425,0.0,0.035,0.22499999999999998,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.8,924,485,14
2059,AISI 1547 Steel," cold drawn, 19-32 mm (0.75-1.25 in) round",0.0,0.0,1.5,0.0,0.0,0.0,0.05,97.94,0.0,0.04,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,710,605,10
2060,AISI 1536 High Manganese Carbon Steel, Hot Rolled Bar,0.0,0.0,1.35,0.0,0.0,0.0,0.05,98.225,0.0,0.04,0.0,0.0,0.0,0.0,0.33499999999999996,0.0,0.0,0.0,572,314,16
2061,AISI 5160 Steel," oil quenched from 830°C (1525°F), 595°C (1100°F) temper, 25 mm (1 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.425,0.0,0.035,0.22499999999999998,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.8,1000,869,18
2062,AISI 5160H Steel," normalized, 25 mm (1 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.425,0.0,0.035,0.22499999999999998,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.8,958,530,17
2063,AISI 1547 Steel," annealed, cold drawn, 19-32 mm (0.75-1.25 in) round",0.0,0.0,1.5,0.0,0.0,0.0,0.05,97.94,0.0,0.04,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,655,585,10
2064,AISI 5160 Steel," annealed, 25 mm (1 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.425,0.0,0.035,0.22499999999999998,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.8,724,275,17
2065,AISI 5160 Steel," oil quenched from 830°C (1525°F), 540°C (1000°F) temper, 13 mm (0.5 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.425,0.0,0.035,0.22499999999999998,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.8,1170,1070,14
2066,AISI 1144 Steel," oil quenched 845°C (1550°F), 595°C (1100°F) temper, 50 mm (2 in.) round",0.0,0.0,1.5,0.0,0.0,0.0,0.28500000000000003,97.735,0.0,0.04,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,696,450,23
2067,AISI 5160 Steel," oil quenched from 830°C (1525°F), 595°C (1100°F) temper, 50 mm (2 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.425,0.0,0.035,0.22499999999999998,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.8,931,635,20
2068,JIS S55C Steel, Tempered,0.0,0.3,0.75,0.0,0.2,0.0,0.035,97.685,0.0,0.03,0.25,0.0,0.0,0.0,0.55,0.0,0.0,0.2,785,588,14
2069,AISI 1340 Steel," annealed at 800°C, furnace cooled 11°C/hour to 600°C, air cooled, 25 mm (1 in.) round",0.0,0.0,1.75,0.0,0.0,0.0,0.04,97.52,0.0,0.035,0.25,0.0,0.0,0.0,0.405,0.0,0.0,0.0,703,434,25
2070,AISI 1132 Steel," cold drawn, 19-32 mm (0.75-1.25 in) round",0.0,0.0,1.5,0.0,0.0,0.0,0.10500000000000001,98.05,0.0,0.04,0.0,0.0,0.0,0.0,0.30500000000000005,0.0,0.0,0.0,635,530,12
2071,AISI 5160H Steel," oil quenched from 830°C (1525°F), 595°C (1100°F) temper, 100 mm (4 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.425,0.0,0.035,0.22499999999999998,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.8,889,615,21
2072,AISI 5160 Steel," oil quenched from 830°C (1525°F), 650°C (1200°F) temper, 13 mm (0.5 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.425,0.0,0.035,0.22499999999999998,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.8,917,793,19
2073,AISI 5160 Steel," oil quenched from 830°C (1525°F), 650°C (1200°F) temper, 100 mm (4 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.425,0.0,0.035,0.22499999999999998,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.8,827,540,22
2074,AISI 1141 Steel, cold finished round (19-38 mm),0.0,0.0,1.5,0.0,0.0,0.0,0.10500000000000001,97.945,0.0,0.04,0.0,0.0,0.0,0.0,0.41000000000000003,0.0,0.0,0.0,772,655,16
2075,AISI 1144 Steel, annealed at 790°C (1450°F),0.0,0.0,1.5,0.0,0.0,0.0,0.28500000000000003,97.735,0.0,0.04,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,585,345,25
2076,BS 970/3(91) 070M55 Nonresulfurized Carbon Steel, 63-76 mm (2.5 - 3.0 in) Normalized Cold Drawn,0.0,0.0,0.7,0.0,0.0,0.0,0.05,98.3,0.0,0.0,0.25,0.0,0.15,0.0,0.55,0.0,0.0,0.0,670,530,9
2077,AISI 5160H Steel," oil quenched from 830°C (1525°F), 540°C (1000°F) temper, 25 mm (1 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.425,0.0,0.035,0.22499999999999998,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.8,1145,1005,14
2078,AISI 5160H Steel," oil quenched from 830°C (1525°F), 595°C (1100°F) temper, 13 mm (0.5 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.425,0.0,0.035,0.22499999999999998,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.8,1050,924,16
2079,AISI 51B60 Steel," annealed, 25 mm (1 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.42325,0.0,0.035,0.22499999999999998,0.0,0.0,0.0,0.6000000000000001,0.0,0.00175,0.8,724,275,17
2080,AISI 5160H Steel, normalized 855°C (1570°F),0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.425,0.0,0.035,0.22499999999999998,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.8,958,530,17
2081,AISI 5160H Steel," normalized, 13 mm (0.5 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.425,0.0,0.035,0.22499999999999998,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.8,1025,650,18
2082,AISI 5160 Steel, annealed 815°C (1500°F),0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.425,0.0,0.035,0.22499999999999998,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.8,724,275,17
2083,AISI 1144 Steel, normalized at 900°C (1650°F),0.0,0.0,1.5,0.0,0.0,0.0,0.28500000000000003,97.735,0.0,0.04,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,670,400,21
2084,AISI 51B60H Steel," normalized, 13 mm (0.5 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.42325,0.0,0.035,0.22499999999999998,0.0,0.0,0.0,0.6000000000000001,0.0,0.00175,0.8,1025,650,18
2085,AISI 51B60 Steel, normalized 855°C (1570°F),0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.42325,0.0,0.035,0.22499999999999998,0.0,0.0,0.0,0.6000000000000001,0.0,0.00175,0.8,958,530,17
2086,AISI 1340H Steel," oil quenched from 830°C (1525°F), 540°C (1000°F) temper, 25 mm (1 in.) round",0.0,0.0,1.75,0.0,0.0,0.0,0.04,97.52,0.0,0.035,0.25,0.0,0.0,0.0,0.405,0.0,0.0,0.0,951,834,19
2087,AISI 51B60H Steel," oil quenched from 830°C (1525°F), 540°C (1000°F) temper, 13 mm (0.5 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.42325,0.0,0.035,0.22499999999999998,0.0,0.0,0.0,0.6000000000000001,0.0,0.00175,0.8,1170,1070,14
2088,AISI 51B60H Steel," normalized, 25 mm (1 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.42325,0.0,0.035,0.22499999999999998,0.0,0.0,0.0,0.6000000000000001,0.0,0.00175,0.8,958,530,17
2089,AISI 1340H Steel," oil quenched from 830°C (1525°F), 595°C (1100°F) temper, 25 mm (1 in.) round",0.0,0.0,1.75,0.0,0.0,0.0,0.04,97.52,0.0,0.035,0.25,0.0,0.0,0.0,0.405,0.0,0.0,0.0,814,676,21
2090,AISI 51B60H Steel," oil quenched from 830°C (1525°F), 650°C (1200°F) temper, 100 mm (4 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.42325,0.0,0.035,0.22499999999999998,0.0,0.0,0.0,0.6000000000000001,0.0,0.00175,0.8,827,540,22
2091,AISI 51B60H Steel," oil quenched from 830°C (1525°F), 540°C (1000°F) temper, 50 mm (2 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.42325,0.0,0.035,0.22499999999999998,0.0,0.0,0.0,0.6000000000000001,0.0,0.00175,0.8,1060,703,17
2092,AISI 5160 Steel," oil quenched from 830°C (1525°F), 595°C (1100°F) temper, 13 mm (0.5 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.425,0.0,0.035,0.22499999999999998,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.8,1050,924,16
2093,AISI 5160 Steel, normalized 855°C (1570°F),0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.425,0.0,0.035,0.22499999999999998,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.8,958,530,17
2094,AISI 5160H Steel," oil quenched from 830°C (1525°F), 650°C (1200°F) temper, 13 mm (0.5 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.425,0.0,0.035,0.22499999999999998,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.8,917,793,19
2095,AISI 1340 Steel," oil quenched from 830°C (1525°F), 650°C (1200°F) temper, 50 mm (2 in.) round",0.0,0.0,1.75,0.0,0.0,0.0,0.04,97.52,0.0,0.035,0.25,0.0,0.0,0.0,0.405,0.0,0.0,0.0,731,552,25
2096,AISI 51B60 Steel," oil quenched from 830°C (1525°F), 650°C (1200°F) temper, 13 mm (0.5 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.42325,0.0,0.035,0.22499999999999998,0.0,0.0,0.0,0.6000000000000001,0.0,0.00175,0.8,917,793,19
2097,AISI 5160H Steel," normalized, 100 mm (4 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.425,0.0,0.035,0.22499999999999998,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.8,924,485,14
2098,AISI 1095 Steel," oil quenched 800°C (1470°F), 595°C (1100°F) temper, 25 mm (1 in.) round",0.0,0.0,0.4,0.0,0.0,0.0,0.05,98.545,0.0,0.04,0.0,0.0,0.0,0.0,0.9650000000000001,0.0,0.0,0.0,965,545,17
2099,AISI 51B60 Steel," normalized, 25 mm (1 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.42325,0.0,0.035,0.22499999999999998,0.0,0.0,0.0,0.6000000000000001,0.0,0.00175,0.8,958,530,17
2100,AISI 51B60 Steel," oil quenched from 830°C (1525°F), 540°C (1000°F) temper, 13 mm (0.5 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.42325,0.0,0.035,0.22499999999999998,0.0,0.0,0.0,0.6000000000000001,0.0,0.00175,0.8,1170,1070,14
2101,AISI 5160 Steel," oil quenched from 830°C (1525°F), 540°C (1000°F) temper, 25 mm (1 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.425,0.0,0.035,0.22499999999999998,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.8,1145,1005,14
2102,AISI 5160 Steel," normalized, 50 mm (2 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.425,0.0,0.035,0.22499999999999998,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.8,924,510,16
2103,AISI 51B60H Steel," oil quenched from 830°C (1525°F), 650°C (1200°F) temper, 25 mm (1 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.42325,0.0,0.035,0.22499999999999998,0.0,0.0,0.0,0.6000000000000001,0.0,0.00175,0.8,889,765,20
2104,AISI 51B60 Steel," oil quenched from 830°C (1525°F), 595°C (1100°F) temper, 13 mm (0.5 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.42325,0.0,0.035,0.22499999999999998,0.0,0.0,0.0,0.6000000000000001,0.0,0.00175,0.8,1050,924,16
2105,AISI 5160H Steel," oil quenched from 830°C (1525°F), 650°C (1200°F) temper, 50 mm (2 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.425,0.0,0.035,0.22499999999999998,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.8,779,580,21
2106,AISI 5160H Steel," oil quenched from 830°C (1525°F), 650°C (1200°F) temper, 25 mm (1 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.425,0.0,0.035,0.22499999999999998,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.8,889,765,20
2107,AISI 5160 Steel," normalized, 13 mm (0.5 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.425,0.0,0.035,0.22499999999999998,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.8,1025,650,18
2108,AISI 5160H Steel," oil quenched from 830°C (1525°F), 540°C (1000°F) temper, 13 mm (0.5 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.425,0.0,0.035,0.22499999999999998,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.8,1170,1070,14
2109,AISI 51B60 Steel," oil quenched from 830°C (1525°F), 595°C (1100°F) temper, 50 mm (2 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.42325,0.0,0.035,0.22499999999999998,0.0,0.0,0.0,0.6000000000000001,0.0,0.00175,0.8,931,635,20
2110,AISI 51B60 Steel," oil quenched from 830°C (1525°F), 650°C (1200°F) temper, 50 mm (2 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.42325,0.0,0.035,0.22499999999999998,0.0,0.0,0.0,0.6000000000000001,0.0,0.00175,0.8,779,580,21
2111,AISI 51B60H Steel," oil quenched from 830°C (1525°F), 650°C (1200°F) temper, 13 mm (0.5 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.42325,0.0,0.035,0.22499999999999998,0.0,0.0,0.0,0.6000000000000001,0.0,0.00175,0.8,917,793,19
2112,AISI 5160 Steel," normalized, 25 mm (1 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.425,0.0,0.035,0.22499999999999998,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.8,958,530,17
2113,AISI 51B60H Steel, annealed 815°C (1500°F),0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.42325,0.0,0.035,0.22499999999999998,0.0,0.0,0.0,0.6000000000000001,0.0,0.00175,0.8,724,275,17
2114,AISI 51B60H Steel," oil quenched from 830°C (1525°F), 650°C (1200°F) temper, 50 mm (2 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.42325,0.0,0.035,0.22499999999999998,0.0,0.0,0.0,0.6000000000000001,0.0,0.00175,0.8,779,580,21
2115,AISI 5160H Steel," oil quenched from 830°C (1525°F), 540°C (1000°F) temper, 50 mm (2 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.425,0.0,0.035,0.22499999999999998,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.8,1060,703,17
2116,AISI 5160 Steel," oil quenched from 830°C (1525°F), 650°C (1200°F) temper, 25 mm (1 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.425,0.0,0.035,0.22499999999999998,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.8,889,765,20
2117,AISI 51B60 Steel," normalized, 13 mm (0.5 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.42325,0.0,0.035,0.22499999999999998,0.0,0.0,0.0,0.6000000000000001,0.0,0.00175,0.8,1025,650,18
2118,AISI 1144 Steel," cold drawn, high temperature, stress relieved, 22-32 mm (0.875-1.25 in) round",0.0,0.0,1.5,0.0,0.0,0.0,0.28500000000000003,97.735,0.0,0.04,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,690,585,15
2119,AISI 51B60H Steel," normalized, 100 mm (4 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.42325,0.0,0.035,0.22499999999999998,0.0,0.0,0.0,0.6000000000000001,0.0,0.00175,0.8,924,485,14
2120,AISI 51B60H Steel," oil quenched from 830°C (1525°F), 595°C (1100°F) temper, 25 mm (1 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.42325,0.0,0.035,0.22499999999999998,0.0,0.0,0.0,0.6000000000000001,0.0,0.00175,0.8,1000,869,18
2121,AISI 5160H Steel," oil quenched from 830°C (1525°F), 650°C (1200°F) temper, 100 mm (4 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.425,0.0,0.035,0.22499999999999998,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.8,827,540,22
2122,AISI 51B60 Steel," oil quenched from 830°C (1525°F), 595°C (1100°F) temper, 100 mm (4 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.42325,0.0,0.035,0.22499999999999998,0.0,0.0,0.0,0.6000000000000001,0.0,0.00175,0.8,889,615,21
2123,AISI 51B60H Steel," normalized, 50 mm (2 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.42325,0.0,0.035,0.22499999999999998,0.0,0.0,0.0,0.6000000000000001,0.0,0.00175,0.8,924,510,16
2124,AISI 5160 Steel," oil quenched from 830°C (1525°F), 540°C (1000°F) temper, 50 mm (2 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.425,0.0,0.035,0.22499999999999998,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.8,1060,703,17
2125,AISI 1340 Steel," normalized at 870°C (1600°F), air cooled, 25 mm (1 in.) round",0.0,0.0,1.75,0.0,0.0,0.0,0.04,97.52,0.0,0.035,0.25,0.0,0.0,0.0,0.405,0.0,0.0,0.0,834,558,22
2126,AISI Type W2 Tool Steel," water quenched at 775°C (1425°F), and tempered",0.0,0.0,0.25,0.0,0.0,0.0,0.03,98.04,0.0,0.03,0.25,0.25,0.0,0.0,1.0,0.0,0.0,0.15,1800,1625,7
2127,AISI 1141 Steel, annealed at 815°C (1500°F),0.0,0.0,1.5,0.0,0.0,0.0,0.10500000000000001,97.945,0.0,0.04,0.0,0.0,0.0,0.0,0.41000000000000003,0.0,0.0,0.0,600,350,26
2128,AISI 51B60H Steel," oil quenched from 830°C (1525°F), 595°C (1100°F) temper, 13 mm (0.5 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.42325,0.0,0.035,0.22499999999999998,0.0,0.0,0.0,0.6000000000000001,0.0,0.00175,0.8,1050,924,16
2129,AISI 51B60 Steel," oil quenched from 830°C (1525°F), 540°C (1000°F) temper, 25 mm (1 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.42325,0.0,0.035,0.22499999999999998,0.0,0.0,0.0,0.6000000000000001,0.0,0.00175,0.8,1145,1005,14
2130,AISI 5160H Steel," normalized, 50 mm (2 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.425,0.0,0.035,0.22499999999999998,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.8,924,510,16
2131,AISI 5160 Steel," oil quenched from 830°C (1525°F), 595°C (1100°F) temper, 100 mm (4 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.425,0.0,0.035,0.22499999999999998,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.8,889,615,21
2132,AISI 1340H Steel," oil quenched from 830°C (1525°F), 595°C (1100°F) temper, 50 mm (2 in.) round",0.0,0.0,1.75,0.0,0.0,0.0,0.04,97.52,0.0,0.035,0.25,0.0,0.0,0.0,0.405,0.0,0.0,0.0,752,565,24
2133,AISI 5160 Steel," oil quenched from 830°C (1525°F), 650°C (1200°F) temper, 50 mm (2 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.425,0.0,0.035,0.22499999999999998,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.8,779,580,21
2134,AISI 51B60 Steel," oil quenched from 830°C (1525°F), 650°C (1200°F) temper, 25 mm (1 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.42325,0.0,0.035,0.22499999999999998,0.0,0.0,0.0,0.6000000000000001,0.0,0.00175,0.8,889,765,20
2135,AISI 1340H Steel," oil quenched from 830°C (1525°F), 650°C (1200°F) temper, 100 mm (4 in.) round",0.0,0.0,1.75,0.0,0.0,0.0,0.04,97.52,0.0,0.035,0.25,0.0,0.0,0.0,0.405,0.0,0.0,0.0,703,496,26
2136,AISI 9260 Steel,,0.0,0.0,0.875,0.0,0.0,0.0,0.04,96.45,0.0,0.035,2.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,770,440,11
2137,AISI 5160 Steel," oil quenched from 830°C (1525°F), 540°C (1000°F) temper, 100 mm (4 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.425,0.0,0.035,0.22499999999999998,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.8,965,703,18
2138,AISI 51B60 Steel," oil quenched from 830°C (1525°F), 595°C (1100°F) temper, 25 mm (1 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.42325,0.0,0.035,0.22499999999999998,0.0,0.0,0.0,0.6000000000000001,0.0,0.00175,0.8,1000,869,18
2139,AISI 51B60 Steel," oil quenched from 830°C (1525°F), 540°C (1000°F) temper, 50 mm (2 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.42325,0.0,0.035,0.22499999999999998,0.0,0.0,0.0,0.6000000000000001,0.0,0.00175,0.8,1060,703,17
2140,AISI 51B60 Steel," normalized, 50 mm (2 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.42325,0.0,0.035,0.22499999999999998,0.0,0.0,0.0,0.6000000000000001,0.0,0.00175,0.8,924,510,16
2141,AISI Type W1 Tool Steel," water quenched at 775°C (1425°F), tempered 350°C (660°F)",0.0,0.0,0.25,0.0,0.0,0.0,0.025,98.0,0.0,0.025,0.25,0.1,0.1,0.0,1.1,0.0,0.0,0.15,1680,1500,3
2142,AISI Type W1 Tool Steel, austenitized at 785-815°C (1450-1500°F),0.0,0.0,0.25,0.0,0.0,0.0,0.025,98.0,0.0,0.025,0.25,0.1,0.1,0.0,1.1,0.0,0.0,0.15,1475,1030,12
2143,AISI 51B60H Steel, normalized 855°C (1570°F),0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.42325,0.0,0.035,0.22499999999999998,0.0,0.0,0.0,0.6000000000000001,0.0,0.00175,0.8,958,530,17
2145,AISI 5160H Steel," oil quenched from 830°C (1525°F), 595°C (1100°F) temper, 25 mm (1 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.425,0.0,0.035,0.22499999999999998,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.8,1000,869,18
2146,Latrobe Nitralloy® 135 Modified VAC-ARC, 3 to 5 in Premium Nitriding Steel,1.2,0.0,0.6,0.0,0.0,0.0,0.0,95.55,0.0,0.0,0.3,0.0,0.35,0.0,0.4,0.0,0.0,1.6,758,580,15
2148,AISI 51B60H Steel," annealed, 25 mm (1 in.) round",0.0,0.0,0.875,0.0,0.0,0.0,0.04,97.42325,0.0,0.035,0.22499999999999998,0.0,0.0,0.0,0.6000000000000001,0.0,0.00175,0.8,724,275,17
